Column1,timestamp_start,timestamp_end,name,artist,uri,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,EDA,HR,TEMP
102,1638870104,1638870119,Urban Hunters,Mister Modo,spotify:track:1oShqKUUuGholNRPhRwJuj,experimental hip hop,0.87,0.556,0,-9.123,1,0.0486,0.331,0.913,0.09,0.297,109.512,4,0.001209345,-0.780922619,0.00866375
103,1638870134,1638870149,In Trance (with C?the) - MTV Unplugged,Scorpions,spotify:track:7II3DE1GIkFqm2M3cqTlWy,hard trance,0.45,0.783,10,-4.483,1,0.043,0.149,0,0.81,0.207,136.02,4,0.00105966,-0.459500002,-0.009016204
104,1638870165,1638870180,Till The End Of Time,DeepCuba,spotify:track:62tOYMzcTBR6oyK8gMkG3S,african experimental,0.582,0.704,4,-9.38,0,0.0329,0.267,0.594,0.186,0.367,118.025,4,0.000725586,0.137410693,0.008369583
105,1638870195,1638870210,"It's Pronounced ""Rules""",Toby Fox,spotify:track:6zOVVoWfAnRMj5XfcvUoyF,indie game soundtrack,0.508,0.78,0,-7.888,0,0.0315,0.23,0.439,0.251,0.981,144.92,4,0.001871512,1.045194457,-0.004934028
106,1638870226,1638870241,Overused (feat. gnash),Clara Mae,spotify:track:6qbn6nBFuCGKaMfS0JV3kw,swedish emo,0.503,0.525,0,-7.79,1,0.134,0.647,0,0.104,0.681,115.6,4,0.001393839,0.137823411,-0.008136875
107,1638870256,1638870271,If There Is A Santa,Nooshi,spotify:track:7oqJ9wAHX1mKpGwKuFG0Jk,birthday,0.721,0.526,7,-11.987,1,0.0416,0.359,0.0626,0.558,0.727,120.002,4,0.000428114,-0.643541678,0.004134375
108,1638870287,1638870302,Pizzica indiavolata,I Calanti,spotify:track:19p3azXj4tUBm9YiWTDRnO,tarantella,0.698,0.697,7,-7.311,1,0.0924,0.194,0.785,0.133,0.746,97.024,4,0.000440874,0.137525792,-0.007915926
109,1638870317,1638870332,Galaxy In Turiya,Alice Coltrane,spotify:track:76VJrhYDApiRwxp7jjG1Cd,fourth world,0.21,0.347,5,-17.616,1,0.0363,0.638,0.896,0.276,0.211,106.8,4,0.001827469,0.151607138,-0.004549375
110,1638870348,1638870363,United States Of Whatever,Liam Lynch,spotify:track:6Jub05dvpbF4Im83NqMCUg,novelty,0.452,0.817,7,-2.27,1,0.273,0.00383,0,0.138,0.867,161.362,4,0.001136847,-0.037132947,0.009950347
111,1638870378,1638870394,Rock It - Original Mix,oneBYone,spotify:track:1IvjafuhEWcn0bBQ5NV0po,belarusian rock,0.535,0.946,2,-2.272,1,0.0736,0.000319,0.841,0.33,0.274,87.483,4,0.001145682,-0.304196433,-0.005112292
112,1638870409,1638870424,Man Of Peace,Joe Perry,spotify:track:2yvImTGVF3RbhPlLGbFfkl,hard chime,0.556,0.752,0,-7.026,1,0.0249,0.0785,0.00488,0.171,0.69,97.021,4,0.000613266,0.406527766,0.001730903
113,1638870440,1638870455,Der L? En Lille Pebern?d,Popsi og Krelle,spotify:track:1krkOf1gmHIRKXOE9jr1qd,bornesange,0.88,0.309,0,-12.215,1,0.0622,0.551,0,0.0914,0.749,110.595,4,0.000911487,-0.115946431,0.004401551
114,1638870470,1638870485,Boys Are Bad,Kizz Daniel,spotify:track:6nnZHjSHt0ZNtx4bIUky9P,azontobeats,0.83,0.512,9,-7.103,1,0.0714,0.284,0.00621,0.476,0.909,101.015,4,0.000506296,-0.190416674,-0.000451389
115,1638870501,1638870516,"String Quartet no. 2 ""Company"": II.",Philip Glass,spotify:track:74ABFfTOF0Bsq4RRKVfDxs,minimal dub,0.453,0.457,2,-11.121,0,0.0485,0.981,0.936,0.128,0.589,169.499,3,0.001021733,0.069361114,-0.016586227
116,1638870531,1638870547,"Antefatto E Preparazione - From The ""Ogro"" Soundtrack",Ennio Morricone,spotify:track:68tjVGesifmQ5dWp4IIMZC,classic soundtrack,0.233,0.05,11,-19.822,1,0.0352,0.975,0.0943,0.128,0.0346,50.434,4,0.001466179,-0.23622024,0.00031625
117,1638870562,1638870577,Unknown,Unknown,spotify:track:1cq0tlQQjtepOFFgKz8hSQ,muzica populara,0.762,0.585,7,-6.082,1,0.0623,0.738,0.00000772,0.141,0.971,149.136,4,-0.011471333,-0.510305584,-0.001013889
118,1638870593,1638870608,Don't Hold Back - Chus & Ceballos Remix,Mendo,spotify:track:59nzjeWKQpWpkhZLGdhLbm,swiss techno,0.777,0.976,7,-4.472,0,0.045,0.00342,0.889,0.0492,0.575,125.007,4,0.001030003,-0.108416663,-0.009812917
119,1638870623,1638870638,Inner Dead Point,Pop-Off Tuesday,spotify:track:3VNqGeI5KbuK03F3HOeJzQ,collage pop,0.73,0.646,5,-9.773,1,0.0957,0.496,0.00322,0.409,0.356,84.049,4,0.000284296,0.409017849,-0.00999375
120,1638870654,1638870669,Lets Rock - Original Mix,Dimor,spotify:track:4LWohi3rb9dzi2OWSZkkfY,bulgarian rock,0.815,0.457,4,-10.644,0,0.0485,0.00305,0.696,0.104,0.107,123.96,4,0.001418166,-0.256222222,-0.01440625
121,1638870685,1638870700,Kangaroo in a Pouch,Sada,spotify:track:41BCDSrMKyZm5MlkLpupIS,bemani,0.507,0.0161,7,-25.093,1,0.208,0.707,0.00378,0.153,0.452,120.995,1,0.001241618,1.499390876,0.009599583
122,1638870715,1638870731,Invasi?n o victoria,S?ndrome de abstinencia,spotify:track:1EGo9ktWzUOjxSbCk3SwqP,spanish invasion,0.47,0.868,11,-3.698,1,0.0532,0.0697,0,0.788,0.738,165.028,4,0.000689339,-0.370638888,-0.0016225
123,1638870746,1638870761,Lovers & Best Friends,Azana,spotify:track:3jb4rhuqQrBE48M5AWxcV1,afro house,0.703,0.681,7,-8.386,1,0.0472,0.0156,0.522,0.0941,0.243,105.02,4,0.001335768,-0.759196428,0.006250694
124,1638870777,1638870792,J? Te Esqueci - Live - Fortaleza / 2020,Leo Santana,spotify:track:3TPBlSAQHmvr9VBbCfFbKk,axe,0.71,0.838,6,-3.774,0,0.0486,0.609,0,0.0822,0.965,161.969,4,0.001699834,1.562007946,-0.010010833
125,1638870807,1638870822,"Wo bist du, der du ?berwunden hast?",Popol Vuh,spotify:track:45NznfGAKpxEh6diPJ2ovG,krautrock,0.294,0.375,9,-12.349,1,0.0344,0.729,0.868,0.14,0.151,144.987,4,0.053539229,-1.391428576,-0.00462125
126,1638870838,1638870853,Ancient,Hip Hop Hood?os,spotify:track:1sSw3eKU0cpiRB7RSzHvbT,jewish hip hop,0.869,0.829,5,-4.71,0,0.0759,0.215,0,0.0735,0.881,108.123,4,-0.000184368,-0.481428566,-0.001482407
127,1638870868,1638870883,"Chaconne and Scherzo: No. 1, Chaconne",Mordecai Seter,spotify:track:0iulz4yCwUmgF0LfQ6zF1M,israeli mediterranean,0.387,0.00635,2,-31.495,1,0.107,0.988,0.755,0.08,0.079,52.569,4,-0.000231665,0.078630954,-4.34723E-05
128,1638870899,1638870914,Funeral Acoustic,Fin,spotify:track:4C0pNHAB1UOU7u7dBNM9YE,virginia indie,0.388,0.174,3,-18.407,1,0.0292,0.588,0.00433,0.105,0.133,135.703,4,0.001385445,-1.027833327,-0.002337963
129,1638870929,1638870945,Holding On,Andreas Moe,spotify:track:3kCuDZ4yvg65pwqDZhRZie,song poem,0.625,0.693,4,-9.14,1,0.0304,0.761,0.00225,0.0759,0.865,153.048,4,0.001208413,0.867172621,-0.002370139
130,1638870960,1638870975,Ullan masurkka - Live,Kaustisen Purppuripelimannit,spotify:track:31yUkva1jF5q3X4rG5yyKQ,finnish folk,0.547,0.24,9,-13.109,1,0.0878,0.835,0.531,0.749,0.424,149.743,3,0.001126653,0.232194454,-0.000421296
131,1638870990,1638871006,Sacral Chakra - Creative Union,Dean Evenson,spotify:track:0I6tw6cWhpgkofPOkOzvDN,meditation,0.274,0.119,2,-21.896,0,0.0307,0.961,0.977,0.112,0.0552,59.786,4,0.000349206,-0.322863097,0.00012625
132,1638871021,1638871036,You & Me,Skrux,spotify:track:1XoMhaVxtcVukieSHOpBtn,chillstep,0.335,0.888,0,-5.395,0,0.0887,0.14,0.604,0.171,0.149,139.77,4,0.000532341,0.033988098,0.002567361
133,1638871052,1638871067,Africa Here I Come,Lord Invader,spotify:track:00NH6J5nIqNXUvtBw25ZO2,mento,0.696,0.742,6,-8.925,0,0.224,0.729,0.00000102,0.07,0.969,93.595,4,0.000708394,0.121067458,0.008068241
134,1638871278,1638871293,Inzer?t,Katapult,spotify:track:7a6tjCvmXmgTa5FmaFr3Zf,czech rock,0.433,0.871,9,-7.939,1,0.0688,0.222,0.000531,0.348,0.564,89.845,4,-0.062046517,0.175625029,-0.020420347
135,1638871309,1638871324,I Feel It Coming,The Weeknd,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV,canadian punk,0.773,0.819,0,-5.946,0,0.118,0.428,0,0.0679,0.585,92.987,4,-0.006815275,0.097482121,0.011580393
136,1638871339,1638871355,Ain't No Mountain High Enough,Marvin Gaye,spotify:track:7tqhbajSfrz2F7E1Z75ASX,funk,0.663,0.6,7,-10.87,1,0.032,0.43,0,0.184,0.8,129.991,4,0.001331204,-0.569732066,-0.003196597
137,1638871370,1638871385,No Love (Intro),Kis?,spotify:track:1lG9Nc7WL57ePR0PBOl3wb,magyar,0.67,0.709,10,-6.267,0,0.0393,0.0261,0,0.268,0.412,155.043,4,0.003395904,-1.58480554,-0.002572917
138,1638871401,1638871416,Hammer Of Doubt,Power Trip,spotify:track:29xwCZqUc6Fr095z24q3co,texas hardcore,0.271,0.973,11,-5.562,1,0.104,0.00000236,0.896,0.33,0.205,96.027,4,0.001177635,-0.688541664,0.012939028
139,1638871431,1638871446,"Nocturnes, Op. 15 (1928): No. 2",Alexander Mosolov,spotify:track:2zOhYGMMvPF6O50NGoNhqZ,early avant garde,0.399,0.0666,6,-19.724,1,0.0479,0.957,0.79,0.0812,0.0693,148.609,4,-0.001561408,0.139166662,-0.001917824
140,1638871462,1638871477,Missa Octavo Tono,Tom?s de Torrej?n y Velasco,spotify:track:69kv0yc2vIlmO7w6TrSQLG,spanish baroque,0.21,0.103,6,-17.775,1,0.0498,0.988,0.0000923,0.0852,0.0888,79.791,4,0.00136463,0.350123023,0.001426574
141,1638871492,1638871507,Aan De Amsterdamse Grachten,Draaiorgel De Columbus,spotify:track:0k1B2SBAOCWhdXGoIvXGlx,draaiorgel,0.55,0.234,2,-11.383,1,0.0309,0.812,0.0128,0.0964,0.786,95.631,3,0.001493979,-0.711055545,0.002753981
142,1638871523,1638871538,Sleep in the Den (Indie Song 2),LED,spotify:track:0ojtzPPwI81aHe54uMCBIL,idaho indie,0.582,0.656,4,-6.887,0,0.0321,0.644,0.0000274,0.162,0.329,160,4,3.04621E-05,-0.603132935,0.0021275
143,1638871554,1638871570,Pop Off,Jaylon Ashaun,spotify:track:3HHLXheVrANZRA63JogXmn,christian pop,0.786,0.809,7,-5.356,0,0.0413,0.0256,0.00000326,0.123,0.715,130.009,4,0.002297951,0.485601192,0.000450694
144,1638871585,1638871600,Trap (feat. Bandgang Masoe & Paid Will),7mileclee,spotify:track:4Yk9CamWXzc7gClnmPt8ZY,detroit trap,0.514,0.619,7,-6.934,1,0.181,0.0118,0.00000828,0.135,0.429,176.476,3,-0.001338649,0.417708328,0.015668889
145,1638871616,1638871631,Dicks & Noses,Hip Hop Hood?os,spotify:track:1y5QydPSkNbdyGv8rMcvoS,jewish hip hop,0.695,0.936,8,-3.246,0,0.175,0.00253,0.00773,0.341,0.712,96.985,4,0.00152427,-0.418416667,0.003885417
146,1638871647,1638871662,Sonata romantica: II. Andante espressivo,Manuel Ponce,spotify:track:2akeYb2ccaoFF0iKjQGY94,mexican classical,0.482,0.0065,6,-33.938,0,0.063,0.991,0.931,0.122,0.225,124.825,4,0.000739444,0.090468252,0.003092986
147,1638871677,1638871692,Antibodies - Dombresky & Boston Bun Remix,Tensnake,spotify:track:65inYRk3nCPdMAhmUOsGGg,filter house,0.735,0.898,10,-4.914,1,0.0462,0.0129,0.071,0.0168,0.646,123.012,4,0.000354608,0.218125001,0.005790903
148,1638871708,1638871723,Only Time,Enya,spotify:track:6FLwmdmW77N1Pxb1aWsZmO,celtic,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,4,0.000583447,-0.129301588,0.001501157
149,1638871738,1638871753,Nikolaus und Nikoletta,Volker Rosin,spotify:track:7BLiz69g5CEiAb8HM2ZKBv,liedermacher,0.684,0.691,5,-3.446,1,0.0321,0.409,0,0.142,0.651,120.037,4,0.000529627,-0.094642855,0.013249167
150,1638871769,1638871784,Momino Haider e Karar,Nadeem Sarwar,spotify:track:35urZ1nvqdwcgnSZm20HjF,nohay,0.625,0.734,7,-1.791,1,0.0391,0.871,0,0.245,0.809,61.974,3,0.001061716,0.058238094,0.013511759
151,1638871799,1638871814,INQB8TR,Bark Psychosis,spotify:track:3rZk2gTd3WeFIJLTd4PJ9X,experimental psych,0.509,0.368,4,-15.599,0,0.0397,0.829,0.927,0.156,0.171,100.758,4,0.000358628,-0.062142856,0.007385278
152,1638871830,1638871845,It's a Long Way to Tipperary,"The Regimental Band, Bugles, Pipes & Drums",spotify:track:67pQUjvzEtWmbf0Fs53mKN,marching band,0.715,0.276,10,-15.754,1,0.0377,0.949,0.715,0.055,0.905,116.216,4,0.001556813,-0.055748025,0.011054607
153,1638871860,1638871875,Stumble Upon A Glass,Love Me Butch,spotify:track:2erqw4mZPXXOgknfjNChdz,malaysian pop,0.319,0.928,7,-5.042,1,0.0632,0.000417,0.0145,0.228,0.466,88.139,4,0.00114006,-0.016279762,0.007379167
154,1638871891,1638871906,Unknown,Unknown,spotify:track:0lXjOrFdMPk740cWa5WFFG,moravian folk,0.414,0.555,2,-6.967,0,0.0335,0.753,0.000684,0.0468,0.674,134.87,4,0.000959531,-0.063767858,0.005448542
155,1638871921,1638871936,I Bid You Goodnight,Bahamas Folk,spotify:track:65hFQlpCXnwZrUhPIjJnNc,bahamian folk,0.494,0.13,4,-19.605,0,0.0796,0.907,0,0.157,0.424,136.47,4,0.001241107,0.299375,0.00075375
156,1638871952,1638871967,Indescribable,Samantha Sams,spotify:track:0P7c0zVOEvJAi6wp8TNIcN,pinoy praise,0.384,0.271,1,-16.862,1,0.0325,0.621,0,0.298,0.404,175.874,3,0.000379452,-0.08025,0.001616898
157,1638871982,1638871998,Sibelius : Violin Concerto in D minor Op.47 : I Allegro moderato,Jean Sibelius,spotify:track:1EkQJ4dyuHHesHbzA3UNUY,finnish choir,0.24,0.153,10,-21.73,1,0.0488,0.903,0.668,0.322,0.0472,135.185,4,0.00023535,-0.25261111,-0.005210509
158,1638872013,1638872028,A?oranzas,Grupo Bolivia,spotify:track:02VFMISDBL4jPFU5PEDIx2,folklore boliviano,0.504,0.839,4,-6.147,0,0.0868,0.239,0,0.169,0.936,82.043,4,-0.0362751,-0.49940476,0.005765694
159,1638872044,1638872059,Blood On Me,SVDDEN DEATH,spotify:track:4dblKUfR2u2iQXCQ82awv6,deathstep,0.72,0.706,2,-1.93,0,0.0449,0.104,0.000447,0.12,0.346,140.043,4,-0.00236772,-0.509569446,-0.005179583
160,1638872074,1638872089,Out There,Electrosoul System,spotify:track:18ZrE4b0hadUr5yPVPOjE5,liquid funk,0.686,0.881,8,-5.851,0,0.0639,0.000584,0.92,0.0941,0.342,172.013,4,0.023271792,-0.019781753,0.010794677
161,1638872105,1638872121,I'R Gad,Dafydd Iwan,spotify:track:1RG26IABMvNLBxtBftnQNX,cymraeg,0.518,0.469,4,-10.732,1,0.0282,0.327,0,0.166,0.609,124.853,4,0.000267856,0.562416665,0.000743055
162,1638872136,1638872152,"UP & DANCE, UP & GO - Extended Version",Lou Master,spotify:track:3tZaFKKWPoZ5lq5Sd3Wp0I,eurobeat,0.451,0.949,7,-5.269,0,0.044,0.000307,0.000361,0.351,0.553,158.052,4,0.00065695,0.319404762,0.01977375
163,1638872167,1638872182,The Nutcracker Suite: Dance of the Sugar Plum Fairy,The Copper Street Brass Quintet,spotify:track:1idVUImq0UyvBB4I0dl1SX,brass quintet,0.581,0.0611,2,-17.472,1,0.0987,0.992,0.922,0.102,0.13,105.57,4,0.000916536,-0.147166665,0.011487963
164,1638872198,1638872214,I Can Only Imagine,Emerson Drive,spotify:track:5a7q2dPMLJyf0Bd8oelnMv,alberta country,0.422,0.438,3,-7.218,1,0.0323,0.203,0.00000109,0.167,0.142,81.925,4,0.000599755,-0.230063485,0.004983842
165,1638872229,1638872244,The Pure and the Damned,Oneohtrix Point Never,spotify:track:4x79863wyp2dhJOiZYKPZN,folk pop,0.258,0.191,11,-15.52,1,0.0341,0.359,0.805,0.0831,0.0394,103.286,5,5.92445E-05,-0.013869045,-0.003637083
166,1638872260,1638872275,The Fox in the Thatch / The Snow on the Mountain / Killyglass Lakes,"Mick, Louise and Michelle Mulcahy",spotify:track:2zx7fGlhBqD1Jm9KulOJli,jig and reel,0.543,0.445,0,-8.25,1,0.0561,0.974,0.63,0.0796,0.97,95.265,5,0.000107419,0.283250002,0.008722222
167,1638872290,1638872306,639 Hz Attract Love & Raise Positive Energy,Miracle Tones,spotify:track:6RUOuyUt7978wDdDyBVx84,meditation,0.261,0.29,4,-21.365,1,0.0403,0.947,0.634,0.0976,0.0665,66.172,5,0.000947652,-0.003430555,-0.004733102
168,1638872322,1638872337,Mighty and Superior,Conflict,spotify:track:60u6pJROq3Hd2BGQoeJn18,uk82,0.231,0.983,0,-5.731,1,0.284,0.111,0.0511,0.427,0.0973,81.602,4,-0.000292345,-0.261416676,0.007627315
169,1638872352,1638872368,A Estos Hombres Tristes (En Vivo) (with Almendra),Luis Alberto Spinetta,spotify:track:49DYAaNjI1SCyMVXsxL2JJ,indie triste,0.302,0.612,4,-10.326,0,0.0483,0.34,0.000187,0.0954,0.326,82.31,4,3.40077E-05,-0.003303571,0.007775555
170,1638872383,1638872398,Ain't No Use - Mo' Soul Mix,Pure Wildness,spotify:track:3bwuCp2Dm2uRGpS2cgbLSQ,acid jazz,0.652,0.551,7,-14.52,1,0.0355,0.179,0.0361,0.0986,0.608,99.22,4,0.000362824,-0.001999999,0.003546875
171,1638872414,1638872429,A Game of Croquet,J?hann J?hannsson,spotify:track:21lsdnxagzViwbRqNY0tCK,nordic soundtrack,0.22,0.043,4,-28.726,0,0.0438,0.975,0.402,0.062,0.11,118.456,3,-6.76636E-05,-0.072321428,0.005005625
172,1638872445,1638872460,Ajatukset Ja Asiat,Aavepyora,spotify:track:1r7pf2azs93ds6WCLLxYOl,suomisaundi,0.634,0.952,11,-7.868,0,0.05,0.000634,0.747,0.0723,0.842,137.04,4,-0.001635192,-0.735055549,0.002814815
173,1638872475,1638872491,Thank God I'm a Country Boy - Aussie Version,Josh Arnold,spotify:track:0f4D1eASSpVO1fcFIB2yna,australian country,0.617,0.898,4,-5.286,1,0.0657,0.134,0,0.325,0.746,110.357,4,0.000597852,0.368720238,-0.008119236
174,1638872506,1638872521,Organ Grinder's Swing,Buster Smith,spotify:track:7oCCAXRqAKfya5jPNjASjV,jazz organ,0.6,0.439,10,-13.52,1,0.0622,0.748,0,0.153,0.679,135.86,4,0.000154972,0.558194444,0.0007853
175,1638872536,1638872552,Luna de Papel (Papermoon Opening 2 Latino from Soul Eater),Salom? Anjar?,spotify:track:0NfIyeOLvm27ky2C9V2DIZ,anime latino,0.453,0.954,7,-6.155,0,0.0604,0.00242,0.00473,0.384,0.41,164.061,4,0.00079509,-0.359615078,-0.012585046
176,1638872567,1638872582,"Freddie Freeloader (feat. John Coltrane, Cannonball Adderley, Wynton Kelly & Paul Chambers)",Miles Davis,spotify:track:2x91iJc0UkFcjRMEZ2CoWB,jazz trumpet,0.639,0.186,8,-15.831,1,0.0347,0.704,0.00104,0.118,0.498,128.375,4,0.000827031,-0.003690477,-0.004002639
177,1638872598,1638872613,Uberall Hinterhalte Auslegen (Ambush at All Sides),Pan Jing and Ensemble,spotify:track:257wkDETXP4rnUJrZD2nsD,chinese folk,0.348,0.0977,2,-20.886,1,0.0474,0.951,0.946,0.0701,0.0977,170.239,5,0.000799158,0.064527777,0.014155092
178,1638872628,1638872644,The Alchemist,Haarper,spotify:track:7CrRiJJd6UNRWyYdQTBI1U,drift,0.859,0.797,1,-6.404,1,0.26,0.158,0.68,0.0501,0.359,169.959,4,-0.017153941,-0.361011823,0.003726667
179,1638872659,1638872674,Ignorance (Metal Massacre VIII),Sacred Reich,spotify:track:1fDHnK1JrcXeucJCRMXJlw,groove metal,0.214,0.974,9,-7.242,1,0.0865,0.000108,0.00305,0.218,0.0589,96.518,4,0.003872663,0.16200002,-0.005590278
180,1638872689,1638872705,Waking up in London - Feel Mix,Duncan McCrone,spotify:track:37eUZRJbOVXvfvML63GhYH,scottish folk,0.316,0.24,4,-12.439,1,0.0316,0.917,0.000865,0.0971,0.276,113.382,4,0.001080036,-0.033065431,-0.00064125
181,1638872720,1638872735,Masih Hip Hop (feat. Daly & Altimet),DJ Fuzz,spotify:track:5nPyp0lGWnxW3HJGkZw8E7,malaysian hip hop,0.889,0.645,6,-6.356,0,0.285,0.47,0,0.34,0.92,97.987,4,0.000639065,-0.31827778,0.003319444
182,1638872750,1638872766,Think (About It) - Richard Payton Unreleased Soulful House Mix,Barbara Tucker,spotify:track:3tv8b7OeRhwvhfG3sjH5nu,deep soul house,0.724,0.799,1,-5.885,0,0.0605,0.00287,0.00184,0.0506,0.537,124.032,4,0.000512745,-0.055505953,0.004342569
183,1638872781,1638872796,Old faroese hymn - T??in rennur,Stanley Samuelsen,spotify:track:26C2VbfY4oFoq9Rsb5IVPo,faroese folk,0.415,0.389,10,-12.175,1,0.0308,0.641,0.00388,0.149,0.604,119.35,4,0.00014286,0.380361112,0.004660301
184,1638872811,1638872827,Forever Young - State of States Remix,Trance Future,spotify:track:00AVxgamPSAZSDJItqcLvE,covertrance,0.462,0.988,7,-5.505,1,0.0521,0.000208,0.0062,0.113,0.335,140.009,4,0.000299541,-0.215797619,0.000960371
185,1638872842,1638872858,Archon,Haarper,spotify:track:2p0hXoywTRphFaBOApH5Ew,drift,0.747,0.829,8,-5.822,1,0.0422,0.0187,0.572,0.125,0.281,136.024,4,0.001178785,-0.440503968,-0.008518611
186,1638872873,1638872889,Koodakan e Khiabani,Naser Abdollahi,spotify:track:79AA98SZAkn9Kqpi3mlQuY,persian pop,0.48,0.879,0,-6.961,0,0.358,0.392,0.00095,0.108,0.356,104.241,4,0.000982711,0.084638888,-0.001305695
187,1638872904,1638872919,Never Gonna Give You Up,The Cooltrane Quartet,spotify:track:2oD3ivFZnfyciys07pNXoN,coverchill,0.736,0.417,9,-11.39,0,0.0324,0.697,0.00249,0.0967,0.399,101.969,4,0.000435126,0.260892851,-0.00564
188,1638872935,1638872950,Une journ?e ? la fois,Cl?ment Jacques,spotify:track:74xHhN6b4Aow7cEcD4MpJw,quebec indie,0.4,0.636,4,-5.609,1,0.0438,0.118,0.0151,0.261,0.454,147.831,4,0.00110891,-0.540555564,-0.00097037
189,1638872965,1638872980,Ni**a Ni**a Ni**a,Gangsta Rap,spotify:track:2oBd6KgXMeh0alqHHli0J4,meme rap,0.922,0.622,7,-6.517,1,0.278,0.00415,0,0.285,0.571,94.981,4,0.000943197,0.348184531,-0.000806944
190,1638872996,1638873011,Jazz It Up,FX909,spotify:track:4veDwH1HFqeqBCMyL2DEQO,french jazz,0.68,0.877,2,-5.133,0,0.0632,0.0000193,0.913,0.107,0.289,174.013,4,-0.002112592,-0.110089284,-0.000364444
191,1637342909,1637342925,Henna - Oriental Latin Pop,Khaled,spotify:track:4KVpghUf5Kq7jGJWAb7Oht,arab pop,0.619,0.96,2,-4.676,1,0.0631,0.00276,0,0.1,0.573,106.945,4,0.000818052,-1.407658713,1.89816E-05
192,1637342940,1637342956,Im Yarn Es - Remix,Paul Baghdadlian,spotify:track:6mAlev4V00laOYVs4SaKHz,armenian pop,0.733,0.942,0,-6.837,0,0.0758,0.0621,0.0612,0.0333,0.972,120.007,4,7.79623E-05,-0.134876989,-0.000366713
193,1637342971,1637342986,Just a Closer Walk With Thee,Pete Fountain,spotify:track:0crCWOYbMWjlC4pnbMqSyV,new orleans jazz,0.544,0.246,9,-15.127,0,0.0406,0.824,0.863,0.32,0.193,96.118,4,0.000808204,0.407678567,0.011272222
194,1637343002,1637343017,Ribbons And Bows,Kacey Musgraves,spotify:track:7qHE60ANG98YCooP2ABt7H,country,0.732,0.862,1,-3.048,1,0.0604,0.309,0,0.0658,0.711,137.314,4,0.002507703,0.015075398,-0.01322787
195,1637343032,1637343047,Count Your Blessings Instead Of Sheep,Diana Krall,spotify:track:7ehK8AyBjQaCmWyJqlC8Df,contemporary gospel,0.209,0.219,3,-13.714,1,0.0368,0.763,0.00000716,0.061,0.113,78.063,3,-0.01339149,1.085386915,-0.00407875
196,1637343063,1637343078,Night and Day,Sant Andreu Jazz Band,spotify:track:0Azp0uq7V0bRzvTGZbr6tN,spanish jazz,0.661,0.455,8,-7.978,1,0.0656,0.775,0.000482,0.678,0.389,62.924,4,0.00552072,0.168934524,-0.013788704
197,1637343093,1637343109,Alone In The Technogenic Desert - Perforated Cerebral Party Remix,Alex Cool,spotify:track:4mfPgsFA1ACFdvBIXDmSgq,somatik techno,0.699,0.661,10,-10.798,0,0.0636,0.00309,0.91,0.0917,0.262,180.008,4,0.000702436,-1.40422619,-0.004386111
198,1637343124,1637343139,Only Fans - Remix,Young Martino,spotify:track:1QaCsLoKEWVujL3owyyei4,reggaeton flow,0.722,0.745,1,-5.559,0,0.345,0.422,0,0.191,0.818,163.012,4,0.00677795,-0.523194445,-0.020668982
199,1637343155,1637343170,In Between Beast and Freak,Waterbug,spotify:track:4ZqIckTCIgSPdYoO5yIotT,svensk indie,0.488,0.737,2,-4.612,1,0.0263,0.047,0.0000529,0.113,0.545,81.373,4,0.001872458,0.310027784,0.039285879
200,1637343186,1637343201,Unleash the Wolf,Lonewolf,spotify:track:5pdNpdN1X3CcDk2JFFNk2d,french metal,0.313,0.868,10,-6.797,1,0.0535,0.000143,0.0349,0.162,0.389,165.22,4,-0.000380812,0.911404763,0.013494629
201,1637343216,1637343232,Bass Solo in Ten Styles,Charles Berthoud,spotify:track:1uS8ohHBm0Bd01L0MLQDMu,electric bass,0.393,0.607,9,-11.969,1,0.05,0.664,0.883,0.102,0.87,127.51,4,0.00069855,-0.033121037,0.006692824
202,1637343247,1637343262,10 Pratyahara (Ambient Mix),Meridian Dream,spotify:track:0GimgOT8KWjyFJ3fqmLOqo,future ambient,0.564,0.275,9,-20.289,0,0.031,0.848,0.858,0.0928,0.14,132.004,4,0.007912951,0.419791669,-0.006906528
203,1637343277,1637343293,On My Soul,Meek Mill,spotify:track:1cHFHTOMDb3zHcDwumFSCw,southern soul,0.571,0.525,6,-7.785,0,0.343,0.161,0,0.164,0.306,119.205,5,0.006905183,-0.772261893,-0.004959954
204,1637343308,1637343324,"String Quartet in D Minor, K. 421: I. Allegro",Yale String Quartet,spotify:track:43wNTZCzv21LHo5QTKNVCa,historic string quartet,0.403,0.109,2,-19.756,0,0.0367,0.958,0.717,0.103,0.266,93.51,4,-0.001659755,0.109285714,-0.026543611
205,1637343339,1637343354,Consequence of Leaving - Oren Amram SynthesizeMe Remix,Erotic Elk,spotify:track:7bYo8vlDsGZBjxUDgDznWa,swedish synth,0.536,0.806,4,-14.242,0,0.0368,0.00953,0.0231,0.106,0.602,134.032,4,-0.000513967,0.584527772,-0.001193287
206,1637343369,1637343385,Kings And Queens Of Summer,Matstubs,spotify:track:2iNIdJqx4zvsOA1eY8I4QZ,trap queen,0.809,0.71,9,-6.15,0,0.108,0.344,0.00000413,0.162,0.353,110.036,4,0.000829434,-0.016994048,0.020686389
